,ID,Fwy,Dir,District,County,City,State_PM,Abs_PM,Latitude,Longitude,Length,Type,Lanes,Name,User_ID_1,User_ID_2,User_ID_3,User_ID_4
3987,771463,23,S,7,111,78582.0,R10.16,18.762999999999998,34.266546999999996,-118.85133400000001,0.44,ML,3,TIERRA REJADA 2,4763,,,
3988,771464,23,S,7,111,78582.0,R10.16,18.762999999999998,34.266546999999996,-118.85133400000001,,OR,1,TIERRA REJADA 2,4763,,,
3989,771475,23,S,7,111,78582.0,R9.92,18.523,34.263542,-118.848753,0.33,ML,3,TIERRA REJADA,4761,,,
3990,771476,23,S,7,111,78582.0,R9.92,18.523,34.263542,-118.848753,,OR,1,TIERRA REJADA,4761,,,
3991,771488,23,S,7,111,78582.0,R8.21,16.813,34.239756,-118.84081299999998,0.55,ML,3,OLSEN 2,4758,,,
3992,771489,23,S,7,111,78582.0,R8.21,16.813,34.239756,-118.84081299999998,,OR,1,OLSEN 2,4758,,,
3993,771490,23,S,7,111,78582.0,R8.21,16.813,34.239756,-118.84081299999998,,FR,1,OLSEN 2,4758,,,
3994,771499,23,S,7,111,78582.0,R7.9,16.503,34.235225,-118.842692,0.51,ML,3,OLSEN 1,4756,,,
3995,771500,23,S,7,111,78582.0,R7.9,16.503,34.235225,-118.842692,,OR,1,OLSEN 1,4756,,,
3996,771509,23,S,7,111,78582.0,R7.19,15.793,34.225282,-118.84831499999999,0.445,ML,3,SUNSET HILLS 2,4754,,,
3997,771510,23,S,7,111,78582.0,R7.19,15.793,34.225282,-118.84831499999999,,OR,1,SUNSET HILLS 2,4754,,,
3998,771521,23,S,7,111,78582.0,R7.01,15.613,34.222667,-118.84948100000001,0.36,ML,3,SUNSET HILLS 1,4752,,,
3999,771522,23,S,7,111,78582.0,R7.01,15.613,34.222667,-118.84948100000001,,OR,1,SUNSET HILLS 1,4752,,,
4000,771531,23,S,7,111,78582.0,R6.05,14.652999999999999,34.207941,-118.84983799999999,0.3,ML,3,LOS ARBOLES 2,4750,,,
4001,771532,23,S,7,111,78582.0,R6.05,14.652999999999999,34.207941,-118.84983799999999,,OR,1,LOS ARBOLES 2,4750,,,
4002,771542,23,S,7,111,78582.0,R5.87,14.472999999999999,34.205523,-118.851449,0.22,ML,3,LOS ARBOLES 1,4748,,,
4003,771543,23,S,7,111,78582.0,R5.87,14.472999999999999,34.205523,-118.851449,,OR,1,LOS ARBOLES 1,4748,,,
4004,771553,23,S,7,111,78582.0,R5.09,13.693,34.195845,-118.85983,0.36,ML,3,JANSS 2,4746,,,
4005,771554,23,S,7,111,78582.0,R5.09,13.693,34.195845,-118.85983,,OR,1,JANSS 2,4746,,,
4006,771555,23,S,7,111,78582.0,R5.09,13.693,34.195845,-118.85983,,FR,1,JANSS 2,4746,,,
4007,771565,23,S,7,111,78582.0,R4.89,13.493,34.193023,-118.86136200000001,0.435,ML,3,JANSS 1,4744,,,
4008,771566,23,S,7,111,78582.0,R4.89,13.493,34.193023,-118.86136200000001,,OR,1,JANSS 1,4744,,,
4009,771577,23,S,7,111,78582.0,R4.22,12.823,34.182961999999996,-118.860859,0.485,ML,4,PAIGE,2740,,,
4010,771578,23,N,7,111,78582.0,R4.22,12.823,34.184067,-118.860802,0.565,ML,4,PAIGE,2740,,,
4011,771603,210,E,7,37,66070.0,R45.66,45.949,34.11972,-117.80381200000001,1.15,ML,3,SAN DIMAS AVE,6008,,,
4012,771604,210,E,7,37,66070.0,R45.66,45.949,34.11972,-117.80381200000001,,OR,1,SAN DIMAS AVE,6008,,,
4013,771605,210,E,7,37,66070.0,R45.66,45.949,34.11972,-117.80381200000001,,FR,1,SAN DIMAS AVE,6008,,,
4014,771606,210,E,7,37,66070.0,R45.66,45.949,34.11972,-117.80381200000001,1.15,HV,1,SAN DIMAS AVE,6008,,,
4015,771618,210,W,7,37,30014.0,R45.31,45.599,34.119932,-117.809917,0.88,ML,4,SAN DIMAS AVE,6009,,,
4016,771619,210,W,7,37,30014.0,R45.31,45.599,34.119932,-117.809917,,OR,1,SAN DIMAS AVE,6009,,,
4017,771620,210,W,7,37,30014.0,R45.31,45.599,34.119932,-117.809917,,FR,1,SAN DIMAS AVE,6009,,,
4018,771621,210,W,7,37,30014.0,R45.31,45.599,34.119932,-117.809917,0.88,HV,1,SAN DIMAS AVE,6009,,,
4019,771651,10,W,7,37,70000.0,R4.12,1.965,34.027751,-118.456128,,FR,2,CENTINELA AVE,3826,,,
4020,771652,10,E,7,37,70000.0,R4.12,1.965,34.027574,-118.456103,,FR,3,CENTINELA AVE,3826,,,
4021,771656,118,W,7,37,44000.0,R10.6,44.131,34.266023,-118.457798,,FR,1,SEPULVEDA BLVD,3615,,,
4022,771659,118,W,7,37,44000.0,R11.6,45.131,34.267413,-118.44073700000001,,FR,2,LAUREL CYN BLVD,3617,,,
4023,771667,110,N,7,37,44000.0,25.08,25.01,34.075092,-118.232059,0.35,ML,4,SOLANO AVE,2503,,,
4024,771673,110,N,7,37,44000.0,25.4,25.33,34.078403,-118.228171,0.165,ML,4,SO OF N/B 5,2504,,,
4025,771690,118,E,7,37,44000.0,R10.8,44.331,34.265724,-118.454632,0.65,ML,6,FOX,2234,,,
4026,771691,118,W,7,37,44000.0,R10.8,44.331,34.266037,-118.45423400000001,0.5,ML,6,FOX,2234,,,
4027,771692,118,E,7,37,44000.0,R10.8,44.331,34.265724,-118.454632,0.75,HV,1,FOX,2234,,,
4028,771693,118,W,7,37,44000.0,R10.8,44.331,34.266037,-118.45423400000001,0.6,HV,1,FOX,2234,,,
4029,771706,118,E,7,37,44000.0,R3.9,37.431,34.273315000000004,-118.56897,0.5,ML,4,PORTER RANCH,3526,,,
4030,771707,118,E,7,37,44000.0,R3.9,37.431,34.273315000000004,-118.56897,,OR,1,PORTER RANCH,3526,,,
4031,771708,118,E,7,37,44000.0,R3.9,37.431,34.273315000000004,-118.56897,0.5,HV,1,PORTER RANCH,3526,,,
4032,771721,118,W,7,37,44000.0,R3.86,37.391,34.273598,-118.56965,0.5,ML,4,PORTER RANCH,3517,,,
4033,771722,118,W,7,37,44000.0,R3.86,37.391,34.273598,-118.56965,,OR,1,PORTER RANCH,3517,,,
4034,771723,118,W,7,37,44000.0,R3.86,37.391,34.273598,-118.56965,0.5,HV,1,PORTER RANCH,3517,,,
4035,771725,105,E,7,37,44000.0,R7.56,7.56,33.928407,-118.27778899999998,,FF,1,FM 110 NB,2911,,,
4036,771739,101,S,7,37,90310.0,31.2,32.532,34.146784000000004,-118.69933700000001,,OR,1,LAS VIRGENES 2,4175,,,
4037,771740,101,S,7,37,90310.0,31.2,32.532,34.146784000000004,-118.69933700000001,,FR,1,LAS VIRGENES 2,4175,,,
4038,771748,101,N,7,37,44000.0,27.26,28.619,34.16001,-118.636156,,FR,2,MULHOLLAND,3407,,,
4039,771767,405,N,7,37,44000.0,46.2,69.972,34.256535,-118.472044,1.12,ML,6,DEVONSHIRE 1,4371,,,
4040,771768,405,N,7,37,44000.0,46.2,69.972,34.256535,-118.472044,,OR,1,DEVONSHIRE 1,4371,,,
4041,771769,405,N,7,37,44000.0,46.2,69.972,34.256535,-118.472044,1.12,HV,1,DEVONSHIRE 1,4371,,,
4042,771770,405,N,7,37,44000.0,46.2,69.972,34.256535,-118.472044,,FR,1,DEVONSHIRE 1,4371,,,
4043,771778,405,N,7,37,44000.0,46.4,70.172,34.259446000000004,-118.47204099999999,,OR,1,DEVONSHIRE 2,4372,,,
4044,771807,405,S,7,37,44000.0,45.7,69.472,34.249256,-118.47249199999999,0.615,ML,4,LASSEN,2075,,,
4045,771808,405,N,7,37,44000.0,45.7,69.472,34.249268,-118.47223400000001,0.665,ML,4,LASSEN,2075,,,
4046,771809,405,S,7,37,44000.0,45.7,69.472,34.249256,-118.47249199999999,0.615,HV,1,LASSEN,2075,,,
4047,771810,405,N,7,37,44000.0,45.7,69.472,34.249268,-118.47223400000001,0.665,HV,1,LASSEN,2075,,,
4048,771825,405,S,7,37,43000.0,.11,24.058000000000003,33.786941999999996,-118.09468600000001,0.303,ML,4,N. OF 605,2418,,,
4049,771826,405,N,7,37,43000.0,.11,24.058000000000003,33.787054,-118.094505,0.303,ML,4,N. OF 605,2418,,,
4050,771827,405,S,7,37,43000.0,.11,24.058000000000003,33.786941999999996,-118.09468600000001,0.303,HV,1,N. OF 605,2418,,,
4051,771828,405,N,7,37,43000.0,.11,24.058000000000003,33.787054,-118.094505,0.303,HV,1,N. OF 605,2418,,,
4052,771829,405,S,7,37,43000.0,.11,24.058000000000003,33.786941999999996,-118.09468600000001,,FF,2,S/B 405 - N/B 605,2418,,,
4053,771831,405,S,7,37,43000.0,.11,24.058000000000003,33.786941999999996,-118.09468600000001,,FF,1,S/B 605 - N/B 405,2418,,,
4054,771845,405,N,7,37,43000.0,4.21,28.158,33.809267,-118.15716599999999,0.375,ML,5,TEMPLE,2123,,,
4055,771846,405,S,7,37,43000.0,4.21,28.158,33.809074,-118.15733600000002,0.325,ML,5,TEMPLE,2123,,,
4056,771847,405,N,7,37,43000.0,4.21,28.158,33.809267,-118.15716599999999,0.375,HV,1,TEMPLE,2123,,,
4057,771848,405,S,7,37,43000.0,4.21,28.158,33.809074,-118.15733600000002,0.325,HV,1,TEMPLE,2123,,,
4058,771863,405,N,7,37,43000.0,6.78,30.552,33.821489,-118.195048,0.33,ML,6,PACIFIC 1,2476,,,
4059,771864,405,S,7,37,43000.0,6.78,30.552,33.821302,-118.195219,0.4,ML,5,PACIFIC 1,2476,,,
4060,771865,405,N,7,37,43000.0,6.78,30.552,33.821489,-118.195048,0.33,HV,1,PACIFIC 1,2476,,,
4061,771866,405,S,7,37,43000.0,6.78,30.552,33.821302,-118.195219,0.4,HV,1,PACIFIC 1,2476,,,
4062,771876,405,N,7,37,43000.0,7.63,31.401999999999997,33.826586999999996,-118.208548,0.4,HV,1,SO. OF 710,2429,,,
4063,771877,405,N,7,37,43000.0,7.63,31.401999999999997,33.826586999999996,-118.208548,0.4,ML,4,SO. OF 710,2429,,,
4064,771878,405,S,7,37,43000.0,7.63,31.401999999999997,33.826384000000004,-118.20858,0.415,HV,1,SO. OF 710,2429,,,
4065,771879,405,S,7,37,43000.0,7.63,31.401999999999997,33.826384000000004,-118.20858,0.415,ML,3,SO. OF 710,2429,,,
4066,771882,405,N,7,37,43000.0,7.63,31.401999999999997,33.826586999999996,-118.208548,,FF,1,N/B 405 - S/B 710,2429,,,
4067,771883,405,S,7,37,43000.0,7.63,31.401999999999997,33.826384000000004,-118.20858,,FF,1,S/B 405 - S/B 710,2429,,,
4068,771897,405,S,7,37,43000.0,8.45,32.222,33.82515,-118.222222,0.29,ML,5,RIVER AVE,2124,,,
4069,771898,405,N,7,37,43000.0,8.45,32.222,33.825373,-118.222223,0.335,ML,5,RIVER AVE,2124,,,
4070,771899,405,S,7,37,43000.0,8.45,32.222,33.82515,-118.222222,0.29,HV,1,RIVER AVE,2124,,,
4071,771900,405,N,7,37,43000.0,8.45,32.222,33.825373,-118.222223,0.335,HV,1,RIVER AVE,2124,,,
4072,771914,405,S,7,37,11530.0,9.09,32.861999999999995,33.825703000000004,-118.23317800000001,0.42,ML,5,WESTWARD,2047,,,
4073,771915,405,N,7,37,11530.0,9.09,32.861999999999995,33.825932,-118.23315500000001,0.39,ML,5,WESTWARD,2047,,,
4074,771916,405,S,7,37,11530.0,9.09,32.861999999999995,33.825703000000004,-118.23317800000001,0.42,HV,1,WESTWARD,2047,,,
4075,771917,405,N,7,37,11530.0,9.09,32.861999999999995,33.825932,-118.23315500000001,0.39,HV,1,WESTWARD,2047,,,
4076,771925,405,S,7,37,11530.0,10.03,33.802,33.826192999999996,-118.24972,0.51,ML,4,LUCERNE ST,2125,,,
4077,771926,405,S,7,37,11530.0,10.03,33.802,33.826192999999996,-118.24972,0.51,HV,1,LUCERNE ST,2125,,,
4078,771938,405,S,7,37,11530.0,10.9,34.672,33.835431,-118.259732,0.355,ML,4,213TH ST,2046,,,
4079,771939,405,N,7,37,11530.0,10.9,34.672,33.835595,-118.259571,0.33,ML,4,213TH ST,2046,,,
4080,771940,405,S,7,37,11530.0,10.9,34.672,33.835431,-118.259732,0.355,HV,1,213TH ST,2046,,,
4081,771941,405,N,7,37,11530.0,10.9,34.672,33.835595,-118.259571,0.33,HV,1,213TH ST,2046,,,
4082,771954,405,S,7,37,44000.0,24.9,48.672,33.976541,-118.387273,0.58,ML,5,HOWARD HUGHES PKWY,3196,,,
4083,771955,405,S,7,37,44000.0,24.9,48.672,33.976541,-118.387273,0.58,HV,1,HOWARD HUGHES PKWY,3196,,,
4084,771956,405,S,7,37,44000.0,24.9,48.672,33.976541,-118.387273,,OR,1,HOWARD HUGHES PKWY,3196,,,
4085,771957,405,S,7,37,44000.0,24.9,48.672,33.976541,-118.387273,,FR,1,HOWARD HUGHES PKWY,3196,,,
4086,771969,405,N,7,37,44000.0,25.1,48.872,33.978134999999995,-118.390097,0.58,ML,4,HOWARD HUGHES PKWY,4555,,,
4087,771970,405,N,7,37,44000.0,25.1,48.872,33.978134999999995,-118.390097,,OR,1,HOWARD HUGHES PKWY,4555,,,
4088,771981,405,S,7,37,44000.0,47.8,71.572,34.279568,-118.46969399999999,0.345,ML,3,RINALDI,4376,,,
4089,771982,405,S,7,37,44000.0,47.8,71.572,34.279568,-118.46969399999999,,OR,1,RINALDI,4376,,,
4090,771983,405,S,7,37,44000.0,47.8,71.572,34.279568,-118.46969399999999,,FR,1,RINALDI,4376,,,
4091,771997,405,S,7,37,44000.0,47.61,71.382,34.276796999999995,-118.470607,0.795,ML,4,SAN FERNANDO,4377,,,
4092,771998,405,S,7,37,44000.0,47.61,71.382,34.276796999999995,-118.470607,1.733,HV,1,SAN FERNANDO,4377,,,
4093,771999,405,S,7,37,44000.0,47.61,71.382,34.276796999999995,-118.470607,,OR,1,SAN FERNANDO,4377,,,
4094,772011,405,N,7,37,44000.0,47.94,71.712,34.281744,-118.468905,1.05,ML,3,RINALDI,4373,,,
4095,772012,405,N,7,37,44000.0,47.94,71.712,34.281744,-118.468905,1.05,HV,1,RINALDI,4373,,,
4096,772013,405,N,7,37,44000.0,47.94,71.712,34.281744,-118.468905,,OR,1,RINALDI,4373,,,
4097,772024,405,N,7,37,44000.0,48.3,72.072,34.287473,-118.467596,0.523,ML,3,FM 5 to 405,2424,,,
4098,772025,405,S,7,37,44000.0,48.3,72.072,34.287420000000004,-118.46781399999999,0.593,ML,4,FM 5 to 405,2424,,,
4099,772055,5,S,7,37,69088.0,R52.4,168.747,34.407375,-118.576054,0.545,ML,4,VALENCIA EB,4848,,,
4100,772056,5,S,7,37,69088.0,R52.4,168.747,34.407375,-118.576054,,OR,1,VALENCIA EB,4848,,,
4101,772075,110,S,7,37,44000.0,15.36,15.29,33.95115,-118.280258,0.98,HV,2,94TH,2244,,,
4102,772076,110,S,7,37,44000.0,15.36,15.29,33.95115,-118.280258,0.26,HV,2,94TH,2244,,,
4103,772078,110,N,7,37,44000.0,12.24,12.17,33.90698,-118.286419,2.33,HV,1,137TH,2195,,,
4104,772092,118,W,7,111,,R32.48,33.411,34.268605,-118.63496599999999,1.075,ML,3,ROCKY PEAK 1,4152,,,
4105,772094,118,W,7,111,,R32.48,33.411,34.268605,-118.63496599999999,,OR,1,ROCKY PEAK 1,4152,,,
4106,772095,118,W,7,111,,R32.48,33.411,34.268605,-118.63496599999999,,FR,1,ROCKY PEAK 1,4152,,,
4107,772107,118,E,7,111,,R31.32,32.251,34.270739,-118.652796,0.855,ML,4,E/O KEUHNER DR.,2556,,,
4108,772118,118,E,7,111,49138.0,R22.43,23.361,34.287991999999996,-118.80131499999999,0.715,ML,2,W/O DUMP SITE ACCESS,2550,,,
4109,772119,118,W,7,111,49138.0,R22.43,23.361,34.288377000000004,-118.801243,0.68,ML,2,W/O DUMP SITE ACCESS,2550,,,
4110,772125,118,E,7,111,49138.0,R21.5,22.430999999999997,34.291143,-118.816801,0.965,ML,2,W/O ALMOS CYN ACCESS,2528,,,
4111,772126,118,W,7,111,49138.0,R21.5,22.430999999999997,34.291452,-118.816751,0.965,ML,2,W/O ALMOS CYN ACCESS,2528,,,
4112,772132,118,E,7,111,49138.0,R20.5,21.430999999999997,34.292667,-118.834172,0.7909999999999999,ML,2,E/O COLLINS DR.,2520,,,
4113,772133,118,W,7,111,49138.0,R20.5,21.430999999999997,34.292952,-118.83410500000001,0.8059999999999999,ML,2,E/O COLLINS DR.,2520,,,
4114,772140,101,S,7,37,44000.0,17.59,18.907,34.164781,-118.47428799999999,0.43200000000000005,ML,6,HASKELL,3032,,,
4115,772151,101,S,7,37,44000.0,19.05,20.382,34.168861,-118.49854599999999,0.65,ML,5,BALBOA,3417,,,
4116,772167,101,S,7,37,44000.0,18.1,19.432000000000002,34.165169,-118.483356,0.462,ML,6,WOODLEY,2668,,,
4117,772168,101,N,7,37,44000.0,18.1,19.459,34.165406,-118.483271,0.721,ML,6,WOODLEY,2668,,,
4118,772178,101,N,7,37,44000.0,19.4,20.759,34.171202,-118.503926,0.375,ML,5,BALBOA,3033,,,
4119,772180,101,S,7,37,44000.0,19.4,20.732,34.171019,-118.503945,,FR,1,BALBOA,3033,,,
4120,772193,101,S,7,37,394.0,34.9,36.232,34.145632,-118.75887900000001,0.465,ML,4,KANAN 2,4150,,,
4121,772194,101,S,7,37,394.0,34.9,36.232,34.145632,-118.75887900000001,,OR,1,KANAN 2,4150,,,
4122,772195,101,S,7,37,394.0,34.9,36.232,34.145632,-118.75887900000001,,FR,1,KANAN 2,4150,,,
4123,772208,101,S,7,37,44000.0,27.4,28.732,34.159019,-118.638271,0.17,ML,4,VALLEY CIRCLE,3071,,,
4124,772209,101,S,7,37,44000.0,27.4,28.732,34.159019,-118.638271,,OR,1,VALLEY CIRCLE,3071,,,
4125,772210,101,S,7,37,44000.0,27.4,28.732,34.159019,-118.638271,,FR,1,VALLEY CIRCLE,3071,,,
4126,772340,101,N,7,37,394.0,35.2,36.559,34.14652,-118.764022,0.65,ML,4,KANAN 2,4149,,,
4127,772341,101,N,7,37,394.0,35.2,36.559,34.14652,-118.764022,,OR,1,KANAN 2,4149,,,
4128,772342,101,N,7,37,394.0,35.2,36.559,34.14652,-118.764022,,FR,1,KANAN 2,4149,,,
4129,772354,101,N,7,37,44000.0,27.6,28.959,34.158019,-118.64156299999999,0.415,ML,4,CRAFTMAN,2005,,,
4130,772355,101,S,7,37,44000.0,27.6,28.932,34.157863,-118.64146000000001,0.36,ML,4,CRAFTMAN,2005,,,
4131,772362,101,N,7,37,90310.0,28.42,29.779,34.152719,-118.65432,,OR,1,CALABASAS 2,4159,,,
4132,772363,101,N,7,37,90310.0,28.42,29.779,34.152719,-118.65432,,FR,1,CALABASAS 2,4159,,,
4133,772371,101,N,7,37,90310.0,28.34,29.699,34.153134,-118.653016,,OR,1,CALABASAS 1,4155,,,
4134,772382,47,N,7,37,44000.0,R0,0.23399999999999999,33.749575,-118.29116,,FF,2,N/B 47 - S/B 110,2564,,,
4135,772383,47,S,7,37,44000.0,R0,0.23399999999999999,33.748932,-118.29023600000001,,FF,2,S/B 110 - S/B 47,2564,,,
4136,772384,47,S,7,37,44000.0,R0,0.23399999999999999,33.748932,-118.29023600000001,,FF,1,N/B 110 - S/B 47,2564,,,
4137,772385,47,N,7,37,44000.0,R0,0.23399999999999999,33.749575,-118.29116,,FF,2,N/B 47 - N/B 110,2564,,,
4138,772396,47,S,7,37,44000.0,R.4,0.634,33.749346,-118.28210200000001,0.2,ML,2,HARBOR BLVD,4185,,,
4139,772397,47,S,7,37,44000.0,R.4,0.634,33.749346,-118.28210200000001,,OR,1,HARBOR BLVD,4185,,,
4140,772398,47,S,7,37,44000.0,R.4,0.634,33.749346,-118.28210200000001,,FR,1,HARBOR BLVD,4185,,,
4141,772410,47,N,7,37,44000.0,R.4,0.634,33.749269,-118.282032,1.163,ML,2,HARBOR BLVD,4564,,,
4142,772411,47,S,7,37,44000.0,R.4,0.634,33.749346,-118.28210200000001,0.529,ML,2,HARBOR BLVD,4564,,,
4143,772412,47,N,7,37,44000.0,R.4,0.634,33.749269,-118.282032,,OR,1,HARBOR BLVD,4564,,,
4144,772413,47,N,7,37,44000.0,R.4,0.634,33.749269,-118.282032,,FR,1,HARBOR BLVD,4564,,,
4145,772420,47,S,7,37,44000.0,1.75,1.692,33.749307,-118.27004099999999,2.149,ML,2,FERRY ST,2020,,,
4146,772421,47,N,7,37,44000.0,1.75,1.692,33.749223,-118.27004299999999,2.149,ML,2,FERRY ST,2020,,,
4147,772437,405,N,7,37,44000.0,28.1,51.872,34.013859000000004,-118.41964499999999,0.355,ML,6,N/O VENICE,2448,,,
4148,772438,405,S,7,37,44000.0,28.1,51.872,34.01375,-118.419839,0.36,ML,6,N/O VENICE,2448,,,
4149,772439,405,N,7,37,44000.0,28.1,51.872,34.013859000000004,-118.41964499999999,0.355,HV,1,N/O VENICE,2448,,,
4150,772440,405,S,7,37,44000.0,28.1,51.872,34.01375,-118.419839,0.36,HV,1,N/O VENICE,2448,,,
4151,772454,405,S,7,37,44000.0,28.54,52.312,34.019096999999995,-118.424066,0.32,ML,5,PALMS BLVD,2442,,,
4152,772455,405,N,7,37,44000.0,28.54,52.312,34.019206,-118.423854,0.32,ML,5,PALMS BLVD,2442,,,
4153,772456,405,S,7,37,44000.0,28.54,52.312,34.019096999999995,-118.424066,0.32,HV,1,PALMS BLVD,2442,,,
4154,772457,405,N,7,37,44000.0,28.54,52.312,34.019206,-118.423854,0.32,HV,1,PALMS BLVD,2442,,,
4155,772466,5,S,7,37,44000.0,16.6,133.17,34.030114000000005,-118.218616,,OR,1,SEVENTH ST,3147,,,
4156,772473,405,N,7,37,,13,36.772,33.857240999999995,-118.28505700000001,,FF,1,N/B 405 TO S/B 110,2477,,,
4157,772474,405,N,7,37,,13,36.772,33.857240999999995,-118.28505700000001,,FF,1,N/B 405 TO N/B 110,2477,,,
4158,772475,405,N,7,37,,13,36.772,33.857240999999995,-118.28505700000001,,FF,2,N/B 405 TO N/B 110,2477,,,
4159,772487,118,E,7,37,,R.43,33.961,34.273908,-118.62773200000001,0.696,ML,4,E/O  ROCKY PEAK,2336,,,
4160,772488,118,W,7,37,,R.43,33.961,34.274157,-118.627753,0.696,ML,4,E/O  ROCKY PEAK,2336,,,
4161,772489,118,E,7,37,,R.43,33.961,34.273908,-118.62773200000001,0.696,HV,1,E/O  ROCKY PEAK,2336,,,
4162,772490,118,W,7,37,,R.43,33.961,34.274157,-118.627753,0.696,HV,1,E/O  ROCKY PEAK,2336,,,
4163,772501,110,N,7,37,44000.0,23.2,23.13,34.057029,-118.254921,1.075,ML,5,3RD ST,3846,,,
4164,772502,110,N,7,37,44000.0,23.2,23.13,34.057029,-118.254921,,OR,1,3RD ST,3846,,,
4165,772513,110,N,7,37,44000.0,24.7,24.63,34.070398,-118.235253,0.31,ML,4,STADIUM WAY,3851,,,
4166,772514,110,N,7,37,44000.0,24.7,24.63,34.070398,-118.235253,,OR,1,STADIUM WAY,3851,,,
4167,772518,405,N,7,37,17568.0,27.35,51.122,34.004889,-118.412552,0.83,HV,1,CULVER,3199,,,
4168,772519,405,S,7,37,17568.0,27.35,51.122,34.004651,-118.41266200000001,0.48,HV,1,CULVER,3199,,,
4169,772527,405,S,7,37,44000.0,28.52,52.292,34.018854,-118.423874,0.22,ML,5,WESTMINSTER,2059,,,
4170,772528,405,N,7,37,44000.0,28.52,52.292,34.018964000000004,-118.42366000000001,0.22,HV,1,WESTMINSTER,2059,,,
4171,772529,405,S,7,37,44000.0,28.52,52.292,34.018854,-118.423874,0.22,HV,1,WESTMINSTER,2059,,,
4172,772532,405,S,7,37,44000.0,29.16,52.931999999999995,34.026631,-118.43002299999999,0.48,HV,1,NATIONAL,3192,,,
4173,772533,405,N,7,37,44000.0,29.16,52.931999999999995,34.026728000000006,-118.42980700000001,0.48,HV,1,NATIONAL,3192,,,
4174,772538,405,S,7,37,44000.0,29.5,53.272,34.030752,-118.43330900000001,0.305,HV,1,S OF 10,2426,,,
4175,772539,405,N,7,37,44000.0,29.5,53.272,34.030852,-118.433072,0.485,HV,1,S OF 10,2426,,,
4176,772564,101,S,7,37,90310.0,31.25,32.582,34.14622,-118.69988799999999,0.315,ML,4,LAS VIRGENES,2421,,,
4177,772582,101,S,7,37,44000.0,26.6,27.932,34.163717,-118.62555,0.795,ML,4,FALLBROOK,2498,,,
4178,772583,101,N,7,37,44000.0,26.6,27.959,34.163866,-118.62565500000001,0.705,ML,4,FALLBROOK,2498,,,
4179,772584,101,S,7,37,44000.0,26.6,27.932,34.163717,-118.62555,,FR,1,FALLBROOK,2498,,,
4180,772596,101,N,7,37,44000.0,19.8,21.159000000000002,34.171254,-118.510916,0.47,ML,5,LOUISE,2001,,,
4181,772597,101,S,7,37,44000.0,19.8,21.131999999999998,34.171083,-118.510919,0.55,ML,5,LOUISE,2001,,,
4182,772609,101,N,7,37,44000.0,22.7,24.059,34.173613,-118.56113700000002,0.52,ML,5,CORBIN,2669,,,
4183,772610,101,S,7,37,44000.0,22.7,24.031999999999996,34.173421000000005,-118.561073,0.575,ML,5,CORBIN,2669,,,
4184,772669,110,N,7,37,44000.0,25.41,25.34,34.078503000000005,-118.228045,0.3,ML,8,DLC 110 NB TO 5 NB,2900,,,
4185,772689,710,N,7,37,43000.0,6.8,1.84,33.788736,-118.20766299999998,0.45,ML,4,E/B ANAHEIM - N/B710,3086,,,
4186,772690,710,N,7,37,43000.0,6.8,1.84,33.788736,-118.20766299999998,,OR,1,E/B ANAHEIM - N/B710,3086,,,
4187,772691,710,N,7,37,43000.0,6.8,1.84,33.788736,-118.20766299999998,,FR,1,E/B ANAHEIM - N/B710,3086,,,
4188,772701,710,S,7,37,43000.0,6.8,1.84,33.788737,-118.20789599999999,0.605,ML,5,E/B ANAHEIM - S/B710,3085,,,
4189,772702,710,S,7,37,43000.0,6.8,1.84,33.788737,-118.20789599999999,,OR,1,E/B ANAHEIM - S/B710,3085,,,
4190,772703,710,S,7,37,43000.0,6.8,1.84,33.788737,-118.20789599999999,,FR,1,E/B ANAHEIM - S/B710,3085,,,
4191,772711,710,S,7,37,43000.0,6.8,1.84,33.788737,-118.20789599999999,0.45,ML,4,W/B ANAHEIM - S/B710,3072,,,
4192,772712,710,S,7,37,43000.0,6.8,1.84,33.788737,-118.20789599999999,,OR,1,W/B ANAHEIM - S/B710,3072,,,
4193,772713,710,S,7,37,43000.0,6.8,1.84,33.788737,-118.20789599999999,,FR,1,W/B ANAHEIM - S/B710,3072,,,
4194,772857,210,E,7,37,36826.0,R37.1,37.389,34.130657,-117.946351,0.45,ML,5,SAN GABRIEL RIVER,2119,,,
4195,772858,210,W,7,37,36826.0,R37.1,37.389,34.130886,-117.94623700000001,0.45,ML,5,SAN GABRIEL RIVER,2119,,,
4196,772859,210,E,7,37,36826.0,R37.1,37.389,34.130657,-117.946351,0.45,HV,1,SAN GABRIEL RIVER,2119,,,
4197,772860,210,W,7,37,36826.0,R37.1,37.389,34.130886,-117.94623700000001,0.6,HV,1,SAN GABRIEL RIVER,2119,,,
4198,772872,210,E,7,37,36826.0,R37.5,37.789,34.128708,-117.939757,0.455,ML,4,W/O IRWINDALE,2120,,,
4199,772873,210,W,7,37,36826.0,R37.5,37.789,34.129017,-117.939742,0.34,ML,5,W/O IRWINDALE,2120,,,
4200,772874,210,E,7,37,36826.0,R37.5,37.789,34.128708,-117.939757,0.455,HV,1,W/O IRWINDALE,2120,,,
4201,772875,210,W,7,37,36826.0,R37.5,37.789,34.129017,-117.939742,0.34,HV,1,W/O IRWINDALE,2120,,,
4202,772887,210,E,7,37,36826.0,R38.5,38.789,34.128935,-117.92311200000002,0.52,ML,4,ZACHARY PADILLA,2121,,,
